Index,Currency,Country,Date,Price level (local),revenue,R t-1,R t-2,R t-3,R t-4,R t-5,DOW,TAX,after_holiday,afterAccidentDays,super,,,,,
Israel TA-125,ILS,Israel,23/03/2023 00:00,1776.73,0.020610621,0.002106851,0.009026225,0.007166257,0,-0.00117447,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/03/2023 00:00,1776.73,0,0.020610621,0.002106851,0.009026225,0.007166257,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/03/2023 00:00,1768.22,-0.004789698,0,0.020610621,0.002106851,0.009026225,0.007166257,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,28/03/2023 00:00,1751.06,-0.009704675,-0.004789698,0,0.020610621,0.002106851,0.009026225,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/03/2023 00:00,1720.33,-0.01754937,-0.009704675,-0.004789698,0,0.020610621,0.002106851,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/03/2023 00:00,1725.82,0.003191248,-0.01754937,-0.009704675,-0.004789698,0,0.020610621,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/04/2023 00:00,1725.82,0,0.003191248,-0.01754937,-0.009704675,-0.004789698,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/04/2023 00:00,1731.17,0.003099976,0,0.003191248,-0.01754937,-0.009704675,-0.004789698,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/04/2023 00:00,1735.21,0.002333682,0.003099976,0,0.003191248,-0.01754937,-0.009704675,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,09/04/2023 00:00,1735.21,0,0.002333682,0.003099976,0,0.003191248,-0.01754937,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/04/2023 00:00,1739.57,0.002512664,0,0.002333682,0.003099976,0,0.003191248,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/04/2023 00:00,1732.75,-0.003920509,0.002512664,0,0.002333682,0.003099976,0,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/04/2023 00:00,1732.75,0,-0.003920509,0.002512664,0,0.002333682,0.003099976,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/04/2023 00:00,1717.88,-0.008581734,0,-0.003920509,0.002512664,0,0.002333682,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/04/2023 00:00,1724.69,0.003964188,-0.008581734,0,-0.003920509,0.002512664,0,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/04/2023 00:00,1714.3,-0.006024271,0.003964188,-0.008581734,0,-0.003920509,0.002512664,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/04/2023 00:00,1702.14,-0.007093274,-0.006024271,0.003964188,-0.008581734,0,-0.003920509,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/04/2023 00:00,1702.14,0,-0.007093274,-0.006024271,0.003964188,-0.008581734,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/04/2023 00:00,1727.64,0.014981141,0,-0.007093274,-0.006024271,0.003964188,-0.008581734,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/04/2023 00:00,1735.53,0.004566924,0.014981141,0,-0.007093274,-0.006024271,0.003964188,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/04/2023 00:00,1735.53,0,0.004566924,0.014981141,0,-0.007093274,-0.006024271,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,01/05/2023 00:00,1761.25,0.01481968,0,0.004566924,0.014981141,0,-0.007093274,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/05/2023 00:00,1770.84,0.005444996,0.01481968,0,0.004566924,0.014981141,0,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/05/2023 00:00,1792.05,0.011977367,0.005444996,0.01481968,0,0.004566924,0.014981141,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/05/2023 00:00,1785.83,-0.003470885,0.011977367,0.005444996,0.01481968,0,0.004566924,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,07/05/2023 00:00,1785.83,0,-0.003470885,0.011977367,0.005444996,0.01481968,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,08/05/2023 00:00,1786.46,0.000352777,0,-0.003470885,0.011977367,0.005444996,0.01481968,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,09/05/2023 00:00,1772.05,-0.008066232,0.000352777,0,-0.003470885,0.011977367,0.005444996,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/05/2023 00:00,1794.58,0.012714088,-0.008066232,0.000352777,0,-0.003470885,0.011977367,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/05/2023 00:00,1811.23,0.009277937,0.012714088,-0.008066232,0.000352777,0,-0.003470885,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,14/05/2023 00:00,1811.23,0,0.009277937,0.012714088,-0.008066232,0.000352777,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,15/05/2023 00:00,1809.51,-0.000949631,0,0.009277937,0.012714088,-0.008066232,0.000352777,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/05/2023 00:00,1799.19,-0.005703201,-0.000949631,0,0.009277937,0.012714088,-0.008066232,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/05/2023 00:00,1823.3,0.013400475,-0.005703201,-0.000949631,0,0.009277937,0.012714088,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/05/2023 00:00,1823.96,0.000361981,0.013400475,-0.005703201,-0.000949631,0,0.009277937,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,21/05/2023 00:00,1823.96,0,0.000361981,0.013400475,-0.005703201,-0.000949631,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,22/05/2023 00:00,1802.05,-0.012012325,0,0.000361981,0.013400475,-0.005703201,-0.000949631,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/05/2023 00:00,1782.57,-0.010809911,-0.012012325,0,0.000361981,0.013400475,-0.005703201,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/05/2023 00:00,1764.22,-0.010294126,-0.010809911,-0.012012325,0,0.000361981,0.013400475,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,28/05/2023 00:00,1764.22,0,-0.010294126,-0.010809911,-0.012012325,0,0.000361981,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/05/2023 00:00,1772.28,0.004568591,0,-0.010294126,-0.010809911,-0.012012325,0,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/05/2023 00:00,1760.54,-0.006624235,0.004568591,0,-0.010294126,-0.010809911,-0.012012325,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,31/05/2023 00:00,1747.02,-0.007679462,-0.006624235,0.004568591,0,-0.010294126,-0.010809911,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,01/06/2023 00:00,1728.73,-0.010469256,-0.007679462,-0.006624235,0.004568591,0,-0.010294126,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/06/2023 00:00,1728.73,0,-0.010469256,-0.007679462,-0.006624235,0.004568591,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/06/2023 00:00,1767.11,0.022201269,0,-0.010469256,-0.007679462,-0.006624235,0.004568591,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/06/2023 00:00,1755.65,-0.006485165,0.022201269,0,-0.010469256,-0.007679462,-0.006624235,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,07/06/2023 00:00,1790.51,0.019855894,-0.006485165,0.022201269,0,-0.010469256,-0.007679462,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,08/06/2023 00:00,1801.02,0.005869836,0.019855894,-0.006485165,0.022201269,0,-0.010469256,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/06/2023 00:00,1801.02,0,0.005869836,0.019855894,-0.006485165,0.022201269,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/06/2023 00:00,1819.32,0.010160909,0,0.005869836,0.019855894,-0.006485165,0.022201269,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/06/2023 00:00,1830.8,0.00631005,0.010160909,0,0.005869836,0.019855894,-0.006485165,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,14/06/2023 00:00,1825.1,-0.003113393,0.00631005,0.010160909,0,0.005869836,0.019855894,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,15/06/2023 00:00,1841.62,0.009051559,-0.003113393,0.00631005,0.010160909,0,0.005869836,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/06/2023 00:00,1841.62,0,0.009051559,-0.003113393,0.00631005,0.010160909,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/06/2023 00:00,1834.28,-0.003985621,0,0.009051559,-0.003113393,0.00631005,0.010160909,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/06/2023 00:00,1831.9,-0.001297512,-0.003985621,0,0.009051559,-0.003113393,0.00631005,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,21/06/2023 00:00,1810.25,-0.011818331,-0.001297512,-0.003985621,0,0.009051559,-0.003113393,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,22/06/2023 00:00,1807.71,-0.001403121,-0.011818331,-0.001297512,-0.003985621,0,0.009051559,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,25/06/2023 00:00,1807.71,0,-0.001403121,-0.011818331,-0.001297512,-0.003985621,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/06/2023 00:00,1788.53,-0.010610109,0,-0.001403121,-0.011818331,-0.001297512,-0.003985621,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/06/2023 00:00,1770.35,-0.010164772,-0.010610109,0,-0.001403121,-0.011818331,-0.001297512,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,28/06/2023 00:00,1774.14,0.00214082,-0.010164772,-0.010610109,0,-0.001403121,-0.011818331,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/06/2023 00:00,1775.65,0.000851117,0.00214082,-0.010164772,-0.010610109,0,-0.001403121,Thursday,0,0,0,0,,,,,
Israel TA-126,ILS,Israel,02/07/2023 00:00,1792.92,0.009726016,0.000851117,0.00214082,-0.010164772,-0.010610109,0,Sunday,0,0,0,0,,,,,
Israel TA-127,ILS,Israel,03/07/2023 00:00,1788.38,-0.002532182,0.009726016,0.000851117,0.00214082,-0.010164772,-0.010610109,Monday,0,0,0,0,,,,,
Israel TA-128,ILS,Israel,04/07/2023 00:00,1797.09,0.00487033,-0.002532182,0.009726016,0.000851117,0.00214082,-0.010164772,Tuesday,0,0,0,0,,,,,
Israel TA-129,ILS,Israel,05/07/2023 00:00,1811.64,0.008096423,0.00487033,-0.002532182,0.009726016,0.000851117,0.00214082,Wednesday,0,0,0,0,,,,,
Israel TA-130,ILS,Israel,06/07/2023 00:00,1791.59,-0.01106732,0.008096423,0.00487033,-0.002532182,0.009726016,0.000851117,Thursday,0,0,0,0,,,,,
Israel TA-131,ILS,Israel,09/07/2023 00:00,1767.39,-0.013507555,-0.01106732,0.008096423,0.00487033,-0.002532182,0.009726016,Sunday,0,0,0,0,,,,,
Israel TA-132,ILS,Israel,10/07/2023 00:00,1783.09,0.008883155,-0.013507555,-0.01106732,0.008096423,0.00487033,-0.002532182,Monday,0,0,0,0,,,,,
Israel TA-133,ILS,Israel,11/07/2023 00:00,1800.96,0.010021928,0.008883155,-0.013507555,-0.01106732,0.008096423,0.00487033,Tuesday,0,0,0,0,,,,,
Israel TA-134,ILS,Israel,12/07/2023 00:00,1833.69,0.018173641,0.010021928,0.008883155,-0.013507555,-0.01106732,0.008096423,Wednesday,0,0,0,0,,,,,
Israel TA-135,ILS,Israel,13/07/2023 00:00,1838.61,0.002683114,0.018173641,0.010021928,0.008883155,-0.013507555,-0.01106732,Thursday,0,0,0,0,,,,,
Israel TA-136,ILS,Israel,16/07/2023 00:00,1827.23,-0.006189458,0.002683114,0.018173641,0.010021928,0.008883155,-0.013507555,Sunday,0,0,0,0,,,,,
Israel TA-137,ILS,Israel,17/07/2023 00:00,1836.19,0.004903597,-0.006189458,0.002683114,0.018173641,0.010021928,0.008883155,Monday,0,0,0,0,,,,,
Israel TA-138,ILS,Israel,18/07/2023 00:00,1875.63,0.021479259,0.004903597,-0.006189458,0.002683114,0.018173641,0.010021928,Tuesday,0,0,0,0,,,,,
Israel TA-139,ILS,Israel,19/07/2023 00:00,1920.91,0.024141222,0.021479259,0.004903597,-0.006189458,0.002683114,0.018173641,Wednesday,0,0,0,0,,,,,
Israel TA-140,ILS,Israel,20/07/2023 00:00,1903.42,-0.00910506,0.024141222,0.021479259,0.004903597,-0.006189458,0.002683114,Thursday,0,0,0,0,,,,,
Israel TA-141,ILS,Israel,23/07/2023 00:00,1919.69,0.008547772,-0.00910506,0.024141222,0.021479259,0.004903597,-0.006189458,Sunday,0,0,0,0,,,,,
Israel TA-142,ILS,Israel,24/07/2023 00:00,1875.22,-0.023165199,0.008547772,-0.00910506,0.024141222,0.021479259,0.004903597,Monday,0,0,0,0,,,,,
Israel TA-143,ILS,Israel,25/07/2023 00:00,1817.92,-0.030556415,-0.023165199,0.008547772,-0.00910506,0.024141222,0.021479259,Tuesday,0,0,0,0,,,,,
Israel TA-144,ILS,Israel,26/07/2023 00:00,1861.85,0.02416498,-0.030556415,-0.023165199,0.008547772,-0.00910506,0.024141222,Wednesday,0,0,0,0,,,,,
Israel TA-145,ILS,Israel,30/07/2023 00:00,1882.51,0.01109649,0.02416498,-0.030556415,-0.023165199,0.008547772,-0.00910506,Sunday,0,0,0,0,,,,,
Israel TA-146,ILS,Israel,31/07/2023 00:00,1888.98,0.003436901,0.01109649,0.02416498,-0.030556415,-0.023165199,0.008547772,Monday,0,0,0,0,,,,,
Israel TA-147,ILS,Israel,01/08/2023 00:00,1879.1,-0.005230336,0.003436901,0.01109649,0.02416498,-0.030556415,-0.023165199,Tuesday,0,0,0,0,,,,,
Israel TA-148,ILS,Israel,02/08/2023 00:00,1877.02,-0.001106913,-0.005230336,0.003436901,0.01109649,0.02416498,-0.030556415,Wednesday,0,0,0,0,,,,,
Israel TA-149,ILS,Israel,03/08/2023 00:00,1867.6,-0.005018593,-0.001106913,-0.005230336,0.003436901,0.01109649,0.02416498,Thursday,0,0,0,0,,,,,
Israel TA-150,ILS,Israel,06/08/2023 00:00,1881.42,0.007399871,-0.005018593,-0.001106913,-0.005230336,0.003436901,0.01109649,Sunday,0,0,0,0,,,,,
Israel TA-151,ILS,Israel,07/08/2023 00:00,1892.75,0.006022047,0.007399871,-0.005018593,-0.001106913,-0.005230336,0.003436901,Monday,0,0,0,0,,,,,
Israel TA-152,ILS,Israel,08/08/2023 00:00,1881.85,-0.005758817,0.006022047,0.007399871,-0.005018593,-0.001106913,-0.005230336,Tuesday,0,0,0,0,,,,,
Israel TA-153,ILS,Israel,09/08/2023 00:00,1908.84,0.01434227,-0.005758817,0.006022047,0.007399871,-0.005018593,-0.001106913,Wednesday,0,0,0,0,,,,,
Israel TA-154,ILS,Israel,10/08/2023 00:00,1912.71,0.002027409,0.01434227,-0.005758817,0.006022047,0.007399871,-0.005018593,Thursday,0,0,0,0,,,,,
Israel TA-155,ILS,Israel,13/08/2023 00:00,1887.34,-0.013263903,0.002027409,0.01434227,-0.005758817,0.006022047,0.007399871,Sunday,0,0,0,0,,,,,
Israel TA-156,ILS,Israel,14/08/2023 00:00,1873.45,-0.007359564,-0.013263903,0.002027409,0.01434227,-0.005758817,0.006022047,Monday,0,0,0,0,,,,,
Israel TA-157,ILS,Israel,15/08/2023 00:00,1871.27,-0.001163629,-0.007359564,-0.013263903,0.002027409,0.01434227,-0.005758817,Tuesday,0,0,0,0,,,,,
Israel TA-158,ILS,Israel,16/08/2023 00:00,1864.23,-0.003762151,-0.001163629,-0.007359564,-0.013263903,0.002027409,0.01434227,Wednesday,0,0,0,0,,,,,
Israel TA-159,ILS,Israel,17/08/2023 00:00,1849.55,-0.007874565,-0.003762151,-0.001163629,-0.007359564,-0.013263903,0.002027409,Thursday,0,0,0,0,,,,,
Israel TA-160,ILS,Israel,20/08/2023 00:00,1854.39,0.002616853,-0.007874565,-0.003762151,-0.001163629,-0.007359564,-0.013263903,Sunday,0,0,0,0,,,,,
Israel TA-161,ILS,Israel,21/08/2023 00:00,1863.76,0.005052875,0.002616853,-0.007874565,-0.003762151,-0.001163629,-0.007359564,Monday,0,0,0,0,,,,,
Israel TA-162,ILS,Israel,22/08/2023 00:00,1875.4,0.006245439,0.005052875,0.002616853,-0.007874565,-0.003762151,-0.001163629,Tuesday,0,0,0,0,,,,,
Israel TA-163,ILS,Israel,23/08/2023 00:00,1876.28,0.000469233,0.006245439,0.005052875,0.002616853,-0.007874565,-0.003762151,Wednesday,0,0,0,0,,,,,
Israel TA-164,ILS,Israel,24/08/2023 00:00,1871.96,-0.002302428,0.000469233,0.006245439,0.005052875,0.002616853,-0.007874565,Thursday,0,0,0,0,,,,,
Israel TA-165,ILS,Israel,27/08/2023 00:00,1871.12,-0.000448728,-0.002302428,0.000469233,0.006245439,0.005052875,0.002616853,Sunday,0,0,0,0,,,,,
Israel TA-166,ILS,Israel,28/08/2023 00:00,1875.6,0.002394288,-0.000448728,-0.002302428,0.000469233,0.006245439,0.005052875,Monday,0,0,0,0,,,,,
Israel TA-167,ILS,Israel,29/08/2023 00:00,1858.68,-0.009021113,0.002394288,-0.000448728,-0.002302428,0.000469233,0.006245439,Tuesday,0,0,0,0,,,,,
Israel TA-168,ILS,Israel,30/08/2023 00:00,1869.51,0.005826716,-0.009021113,0.002394288,-0.000448728,-0.002302428,0.000469233,Wednesday,0,0,0,0,,,,,
Israel TA-169,ILS,Israel,31/08/2023 00:00,1873.76,0.002273323,0.005826716,-0.009021113,0.002394288,-0.000448728,-0.002302428,Thursday,0,0,0,0,,,,,
Israel TA-170,ILS,Israel,03/09/2023 00:00,1868.84,-0.002625736,0.002273323,0.005826716,-0.009021113,0.002394288,-0.000448728,Sunday,0,0,0,0,,,,,
Israel TA-171,ILS,Israel,04/09/2023 00:00,1853.74,-0.008079878,-0.002625736,0.002273323,0.005826716,-0.009021113,0.002394288,Monday,0,0,0,0,,,,,
Israel TA-172,ILS,Israel,05/09/2023 00:00,1865.71,0.006457216,-0.008079878,-0.002625736,0.002273323,0.005826716,-0.009021113,Tuesday,0,0,0,0,,,,,
Israel TA-173,ILS,Israel,06/09/2023 00:00,1866.24,0.000284074,0.006457216,-0.008079878,-0.002625736,0.002273323,0.005826716,Wednesday,0,0,0,0,,,,,
Israel TA-174,ILS,Israel,07/09/2023 00:00,1853.33,-0.006917653,0.000284074,0.006457216,-0.008079878,-0.002625736,0.002273323,Thursday,0,0,0,0,,,,,
Israel TA-175,ILS,Israel,10/09/2023 00:00,1853.97,0.000345324,-0.006917653,0.000284074,0.006457216,-0.008079878,-0.002625736,Sunday,0,0,0,0,,,,,
Israel TA-176,ILS,Israel,11/09/2023 00:00,1868.51,0.00784263,0.000345324,-0.006917653,0.000284074,0.006457216,-0.008079878,Monday,0,0,0,0,,,,,
Israel TA-177,ILS,Israel,12/09/2023 00:00,1872.24,0.001996243,0.00784263,0.000345324,-0.006917653,0.000284074,0.006457216,Tuesday,0,0,0,0,,,,,
Israel TA-178,ILS,Israel,13/09/2023 00:00,1856.5,-0.008407042,0.001996243,0.00784263,0.000345324,-0.006917653,0.000284074,Wednesday,0,0,0,0,,,,,
Israel TA-179,ILS,Israel,14/09/2023 00:00,1865.74,0.004977107,-0.008407042,0.001996243,0.00784263,0.000345324,-0.006917653,Thursday,0,0,0,0,,,,,
Israel TA-180,ILS,Israel,18/09/2023 00:00,1865.69,-2.68E-05,0.004977107,-0.008407042,0.001996243,0.00784263,0.000345324,Monday,0,0,0,0,,,,,
Israel TA-181,ILS,Israel,19/09/2023 00:00,1861.79,-0.002090379,-2.68E-05,0.004977107,-0.008407042,0.001996243,0.00784263,Tuesday,0,0,0,0,,,,,
Israel TA-182,ILS,Israel,20/09/2023 00:00,1882.89,0.011333179,-0.002090379,-2.68E-05,0.004977107,-0.008407042,0.001996243,Wednesday,0,0,0,0,,,,,
Israel TA-183,ILS,Israel,21/09/2023 00:00,1882.6,-0.000154019,0.011333179,-0.002090379,-2.68E-05,0.004977107,-0.008407042,Thursday,0,0,0,0,,,,,
Israel TA-184,ILS,Israel,26/09/2023 00:00,1861.69,-0.01110698,-0.000154019,0.011333179,-0.002090379,-2.68E-05,0.004977107,Tuesday,0,0,0,0,,,,,
Israel TA-185,ILS,Israel,27/09/2023 00:00,1870.32,0.004635573,-0.01110698,-0.000154019,0.011333179,-0.002090379,-2.68E-05,Wednesday,0,0,0,0,,,,,
Israel TA-186,ILS,Israel,28/09/2023 00:00,1874.44,0.002202832,0.004635573,-0.01110698,-0.000154019,0.011333179,-0.002090379,Thursday,0,0,0,0,,,,,
Israel TA-187,ILS,Israel,01/10/2023 00:00,1898.32,0.012739805,0.002202832,0.004635573,-0.01110698,-0.000154019,0.011333179,Sunday,0,0,0,0,,,,,
Israel TA-188,ILS,Israel,02/10/2023 00:00,1903.35,0.002649711,0.012739805,0.002202832,0.004635573,-0.01110698,-0.000154019,Monday,0,0,0,0,,,,,
Israel TA-189,ILS,Israel,03/10/2023 00:00,1886.56,-0.008821289,0.002649711,0.012739805,0.002202832,0.004635573,-0.01110698,Tuesday,0,0,0,0,,,,,
Israel TA-190,ILS,Israel,04/10/2023 00:00,1864.8,-0.011534221,-0.008821289,0.002649711,0.012739805,0.002202832,0.004635573,Wednesday,0,0,0,0,,,,,
Israel TA-191,ILS,Israel,05/10/2023 00:00,1858.98,-0.003120978,-0.011534221,-0.008821289,0.002649711,0.012739805,0.002202832,Thursday,0,0,0,0,,,,,
Israel TA-192,ILS,Israel,08/10/2023 00:00,1734.55,-0.066934556,-0.003120978,-0.011534221,-0.008821289,0.002649711,0.012739805,Sunday,0,0,0,0,,,,,
Israel TA-193,ILS,Israel,09/10/2023 00:00,1746.91,0.007125767,-0.066934556,-0.003120978,-0.011534221,-0.008821289,0.002649711,Monday,0,0,0,0,,,,,
Israel TA-194,ILS,Israel,10/10/2023 00:00,1771.83,0.014265188,0.007125767,-0.066934556,-0.003120978,-0.011534221,-0.008821289,Tuesday,0,0,0,0,,,,,
Israel TA-195,ILS,Israel,11/10/2023 00:00,1746.32,-0.014397544,0.014265188,0.007125767,-0.066934556,-0.003120978,-0.011534221,Wednesday,0,0,0,0,,,,,
Israel TA-196,ILS,Israel,12/10/2023 00:00,1738.46,-0.004500893,-0.014397544,0.014265188,0.007125767,-0.066934556,-0.003120978,Thursday,0,0,0,0,,,,,
Israel TA-197,ILS,Israel,15/10/2023 00:00,1671.33,-0.038614636,-0.004500893,-0.014397544,0.014265188,0.007125767,-0.066934556,Sunday,0,0,0,0,,,,,
Israel TA-198,ILS,Israel,16/10/2023 00:00,1710.77,0.023597973,-0.038614636,-0.004500893,-0.014397544,0.014265188,0.007125767,Monday,0,0,0,0,,,,,
Israel TA-199,ILS,Israel,17/10/2023 00:00,1704.03,-0.003939746,0.023597973,-0.038614636,-0.004500893,-0.014397544,0.014265188,Tuesday,0,0,0,0,,,,,
Israel TA-200,ILS,Israel,18/10/2023 00:00,1713.38,0.005486993,-0.003939746,0.023597973,-0.038614636,-0.004500893,-0.014397544,Wednesday,0,0,0,0,,,,,
Israel TA-201,ILS,Israel,19/10/2023 00:00,1682.73,-0.017888618,0.005486993,-0.003939746,0.023597973,-0.038614636,-0.004500893,Thursday,0,0,0,0,,,,,
Israel TA-202,ILS,Israel,22/10/2023 00:00,1640.29,-0.025220921,-0.017888618,0.005486993,-0.003939746,0.023597973,-0.038614636,Sunday,0,0,0,0,,,,,
Israel TA-203,ILS,Israel,23/10/2023 00:00,1623.37,-0.010315249,-0.025220921,-0.017888618,0.005486993,-0.003939746,0.023597973,Monday,0,0,0,0,,,,,
Israel TA-204,ILS,Israel,24/10/2023 00:00,1632.72,0.005759623,-0.010315249,-0.025220921,-0.017888618,0.005486993,-0.003939746,Tuesday,0,0,0,0,,,,,
Israel TA-205,ILS,Israel,25/10/2023 00:00,1627.75,-0.003044,0.005759623,-0.010315249,-0.025220921,-0.017888618,0.005486993,Wednesday,0,0,0,0,,,,,
Israel TA-206,ILS,Israel,26/10/2023 00:00,1608.42,-0.011875288,-0.003044,0.005759623,-0.010315249,-0.025220921,-0.017888618,Thursday,0,0,0,0,,,,,
Israel TA-207,ILS,Israel,29/10/2023 00:00,1628.01,0.012179655,-0.011875288,-0.003044,0.005759623,-0.010315249,-0.025220921,Sunday,0,0,0,0,,,,,
Israel TA-208,ILS,Israel,30/10/2023 00:00,1656.96,0.017782446,0.012179655,-0.011875288,-0.003044,0.005759623,-0.010315249,Monday,0,0,0,0,,,,,
Israel TA-209,ILS,Israel,31/10/2023 00:00,1657.98,0.000615585,0.017782446,0.012179655,-0.011875288,-0.003044,0.005759623,Tuesday,0,0,0,0,,,,,
Israel TA-210,ILS,Israel,01/11/2023 00:00,1669.63,0.007026623,0.000615585,0.017782446,0.012179655,-0.011875288,-0.003044,Wednesday,0,0,0,0,,,,,
Israel TA-211,ILS,Israel,02/11/2023 00:00,1701.66,0.019183891,0.007026623,0.000615585,0.017782446,0.012179655,-0.011875288,Thursday,0,0,0,0,,,,,
Israel TA-212,ILS,Israel,05/11/2023 00:00,1741.64,0.023494705,0.019183891,0.007026623,0.000615585,0.017782446,0.012179655,Sunday,0,0,0,0,,,,,
Israel TA-213,ILS,Israel,06/11/2023 00:00,1722.41,-0.011041317,0.023494705,0.019183891,0.007026623,0.000615585,0.017782446,Monday,0,0,0,0,,,,,
Israel TA-214,ILS,Israel,07/11/2023 00:00,1745.77,0.013562392,-0.011041317,0.023494705,0.019183891,0.007026623,0.000615585,Tuesday,0,0,0,0,,,,,
Israel TA-215,ILS,Israel,08/11/2023 00:00,1733.79,-0.006862301,0.013562392,-0.011041317,0.023494705,0.019183891,0.007026623,Wednesday,0,0,0,0,,,,,
Israel TA-216,ILS,Israel,09/11/2023 00:00,1722.91,-0.00627527,-0.006862301,0.013562392,-0.011041317,0.023494705,0.019183891,Thursday,0,0,0,0,,,,,
Israel TA-217,ILS,Israel,12/11/2023 00:00,1694.03,-0.016762338,-0.00627527,-0.006862301,0.013562392,-0.011041317,0.023494705,Sunday,0,0,0,0,,,,,
Israel TA-218,ILS,Israel,13/11/2023 00:00,1684.36,-0.005708281,-0.016762338,-0.00627527,-0.006862301,0.013562392,-0.011041317,Monday,0,0,0,0,,,,,
Israel TA-219,ILS,Israel,14/11/2023 00:00,1719.15,0.020654729,-0.005708281,-0.016762338,-0.00627527,-0.006862301,0.013562392,Tuesday,0,0,0,0,,,,,
Israel TA-220,ILS,Israel,15/11/2023 00:00,1723.85,0.002733909,0.020654729,-0.005708281,-0.016762338,-0.00627527,-0.006862301,Wednesday,0,0,0,0,,,,,
Israel TA-221,ILS,Israel,16/11/2023 00:00,1743.31,0.011288685,0.002733909,0.020654729,-0.005708281,-0.016762338,-0.00627527,Thursday,0,0,0,0,,,,,
