Date,Price,Open,High,Low,Change
21/11/1996,"4,147.60","4,147.60","4,147.60","4,147.60",-0.14%
20/11/1996,"4,153.40","4,153.40","4,153.40","4,153.40",0.26%
19/11/1996,"4,142.80","4,142.80","4,142.80","4,142.80",0.49%
18/11/1996,"4,122.70","4,122.70","4,122.70","4,122.70",-0.03%
15/11/1996,"4,124.00","4,124.00","4,124.00","4,124.00",0.26%
14/11/1996,"4,113.30","4,113.30","4,113.30","4,113.30",0.54%
13/11/1996,"4,091.10","4,091.10","4,091.10","4,091.10",0.19%
12/11/1996,"4,083.40","4,083.40","4,083.40","4,083.40",-0.17%
11/11/1996,"4,090.20","4,090.20","4,090.20","4,090.20",0.13%
08/11/1996,"4,084.80","4,084.80","4,084.80","4,084.80",0.37%
07/11/1996,"4,069.90","4,069.90","4,069.90","4,069.90",0.35%
06/11/1996,"4,055.60","4,055.60","4,055.60","4,055.60",1.35%
05/11/1996,"4,001.40","4,001.40","4,001.40","4,001.40",0.90%
04/11/1996,"3,965.90","3,965.90","3,965.90","3,965.90",0.37%
01/11/1996,"3,951.20","3,951.20","3,951.20","3,951.20",-0.22%
31/10/1996,"3,959.90","3,959.90","3,959.90","3,959.90",0.48%
30/10/1996,"3,941.00","3,941.00","3,941.00","3,941.00",-0.11%
29/10/1996,"3,945.40","3,945.40","3,945.40","3,945.40",0.58%
28/10/1996,"3,922.60","3,922.60","3,922.60","3,922.60",-0.61%
25/10/1996,"3,946.80","3,946.80","3,946.80","3,946.80",-0.14%
24/10/1996,"3,952.20","3,952.20","3,952.20","3,952.20",-0.57%
23/10/1996,"3,974.80","3,974.80","3,974.80","3,974.80",-0.08%
22/10/1996,"3,978.10","3,978.10","3,978.10","3,978.10",-0.45%
21/10/1996,"3,996.00","3,996.00","3,996.00","3,996.00",-0.10%
18/10/1996,"4,000.20","4,000.20","4,000.20","4,000.20",0.51%
17/10/1996,"3,980.10","3,980.10","3,980.10","3,980.10",0.50%
16/10/1996,"3,960.20","3,960.20","3,960.20","3,960.20",0.25%
15/10/1996,"3,950.30","3,950.30","3,950.30","3,950.30",-0.17%
14/10/1996,"3,957.00","3,957.00","3,957.00","3,957.00",0.36%
11/10/1996,"3,942.80","3,942.80","3,942.80","3,942.80",0.68%
10/10/1996,"3,916.00","3,916.00","3,916.00","3,916.00",-0.27%
09/10/1996,"3,926.60","3,926.60","3,926.60","3,926.60",-0.58%
08/10/1996,"3,949.40","3,949.40","3,949.40","3,949.40",-0.33%
07/10/1996,"3,962.40","3,962.40","3,962.40","3,962.40",0.15%
04/10/1996,"3,956.30","3,956.30","3,956.30","3,956.30",1.09%
03/10/1996,"3,913.80","3,913.80","3,913.80","3,913.80",-0.11%
02/10/1996,"3,918.00","3,918.00","3,918.00","3,918.00",0.64%
01/10/1996,"3,893.00","3,893.00","3,893.00","3,893.00",0.23%
30/09/1996,"3,884.10","3,884.10","3,884.10","3,884.10",0.29%
27/09/1996,"3,872.80","3,872.80","3,872.80","3,872.80",0.07%
26/09/1996,"3,869.90","3,869.90","3,869.90","3,869.90",0.19%
25/09/1996,"3,862.60","3,862.60","3,862.60","3,862.60",0.02%
24/09/1996,"3,861.80","3,861.80","3,861.80","3,861.80",-0.08%
23/09/1996,"3,864.80","3,864.80","3,864.80","3,864.80",-0.07%
20/09/1996,"3,867.60","3,867.60","3,867.60","3,867.60",0.50%
19/09/1996,"3,848.20","3,848.20","3,848.20","3,848.20",0.14%
18/09/1996,"3,842.90","3,842.90","3,842.90","3,842.90",-0.27%
17/09/1996,"3,853.40","3,853.40","3,853.40","3,853.40",-0.27%
16/09/1996,"3,863.80","3,863.80","3,863.80","3,863.80",0.47%
13/09/1996,"3,845.70","3,845.70","3,845.70","3,845.70",1.10%
12/09/1996,"3,803.70","3,803.70","3,803.70","3,803.70",0.48%
11/09/1996,"3,785.40","3,785.40","3,785.40","3,785.40",0.42%
10/09/1996,"3,769.40","3,769.40","3,769.40","3,769.40",0.06%
09/09/1996,"3,767.20","3,767.20","3,767.20","3,767.20",1.02%
06/09/1996,"3,729.00","3,729.00","3,729.00","3,729.00",0.87%
05/09/1996,"3,697.00","3,697.00","3,697.00","3,697.00",-0.78%
04/09/1996,"3,725.90","3,725.90","3,725.90","3,725.90",0.17%
03/09/1996,"3,719.40","3,719.40","3,719.40","3,719.40",0.22%
30/08/1996,"3,711.30","3,711.30","3,711.30","3,711.30",-0.67%
29/08/1996,"3,736.30","3,736.30","3,736.30","3,736.30",-0.96%
28/08/1996,"3,772.60","3,772.60","3,772.60","3,772.60",-0.10%
27/08/1996,"3,776.40","3,776.40","3,776.40","3,776.40",0.35%
26/08/1996,"3,763.10","3,763.10","3,763.10","3,763.10",-0.37%
23/08/1996,"3,777.20","3,777.20","3,777.20","3,777.20",-0.42%
22/08/1996,"3,793.00","3,793.00","3,793.00","3,793.00",0.73%
21/08/1996,"3,765.40","3,765.40","3,765.40","3,765.40",-0.14%
20/08/1996,"3,770.70","3,770.70","3,770.70","3,770.70",-0.01%
19/08/1996,"3,771.00","3,771.00","3,771.00","3,771.00",0.19%
16/08/1996,"3,763.80","3,763.80","3,763.80","3,763.80",0.49%
15/08/1996,"3,745.40","3,745.40","3,745.40","3,745.40",0.16%
14/08/1996,"3,739.30","3,739.30","3,739.30","3,739.30",0.29%
13/08/1996,"3,728.50","3,728.50","3,728.50","3,728.50",-0.71%
12/08/1996,"3,755.10","3,755.10","3,755.10","3,755.10",0.48%
09/08/1996,"3,737.20","3,737.20","3,737.20","3,737.20",-0.13%
08/08/1996,"3,742.20","3,742.20","3,742.20","3,742.20",-0.15%
07/08/1996,"3,747.70","3,747.70","3,747.70","3,747.70",0.22%
06/08/1996,"3,739.40","3,739.40","3,739.40","3,739.40",0.24%
05/08/1996,"3,730.50","3,730.50","3,730.50","3,730.50",-0.30%
02/08/1996,"3,741.70","3,741.70","3,741.70","3,741.70",1.75%
01/08/1996,"3,677.30","3,677.30","3,677.30","3,677.30",1.48%
31/07/1996,"3,623.60","3,623.60","3,623.60","3,623.60",0.69%
30/07/1996,"3,598.90","3,598.90","3,598.90","3,598.90",0.51%
29/07/1996,"3,580.70","3,580.70","3,580.70","3,580.70",-0.65%
26/07/1996,"3,604.30","3,604.30","3,604.30","3,604.30",0.74%
25/07/1996,"3,577.80","3,577.80","3,577.80","3,577.80",0.68%
24/07/1996,"3,553.50","3,553.50","3,553.50","3,553.50",-0.32%
23/07/1996,"3,564.80","3,564.80","3,564.80","3,564.80",-0.91%
22/07/1996,"3,597.40","3,597.40","3,597.40","3,597.40",-0.78%
19/07/1996,"3,625.80","3,625.80","3,625.80","3,625.80",-0.64%
18/07/1996,"3,649.00","3,649.00","3,649.00","3,649.00",1.47%
17/07/1996,"3,596.10","3,596.10","3,596.10","3,596.10",0.98%
16/07/1996,"3,561.20","3,561.20","3,561.20","3,561.20",-0.55%
15/07/1996,"3,581.00","3,581.00","3,581.00","3,581.00",-2.36%
12/07/1996,"3,667.40","3,667.40","3,667.40","3,667.40",0.06%
11/07/1996,"3,665.30","3,665.30","3,665.30","3,665.30",-1.45%
10/07/1996,"3,719.30","3,719.30","3,719.30","3,719.30",0.05%
09/07/1996,"3,717.40","3,717.40","3,717.40","3,717.40",0.35%
08/07/1996,"3,704.30","3,704.30","3,704.30","3,704.30",-0.82%
05/07/1996,"3,735.10","3,735.10","3,735.10","3,735.10",-1.98%
03/07/1996,"3,810.50","3,810.50","3,810.50","3,810.50",-0.18%
02/07/1996,"3,817.20","3,817.20","3,817.20","3,817.20",-0.19%
01/07/1996,"3,824.50","3,824.50","3,824.50","3,824.50",0.70%
28/06/1996,"3,798.10","3,798.10","3,798.10","3,798.10",0.45%
27/06/1996,"3,780.90","3,780.90","3,780.90","3,780.90",0.48%
26/06/1996,"3,762.90","3,762.90","3,762.90","3,762.90",-0.60%
25/06/1996,"3,785.70","3,785.70","3,785.70","3,785.70",0.01%
24/06/1996,"3,785.50","3,785.50","3,785.50","3,785.50",0.28%
21/06/1996,"3,775.00","3,775.00","3,775.00","3,775.00",0.58%
20/06/1996,"3,753.20","3,753.20","3,753.20","3,753.20",-0.10%
19/06/1996,"3,757.10","3,757.10","3,757.10","3,757.10",-0.07%
18/06/1996,"3,759.80","3,759.80","3,759.80","3,759.80",-0.38%
17/06/1996,"3,774.00","3,774.00","3,774.00","3,774.00",-0.08%
14/06/1996,"3,776.90","3,776.90","3,776.90","3,776.90",-0.25%
13/06/1996,"3,786.20","3,786.20","3,786.20","3,786.20",-0.17%
12/06/1996,"3,792.60","3,792.60","3,792.60","3,792.60",-0.24%
11/06/1996,"3,801.80","3,801.80","3,801.80","3,801.80",-0.17%
10/06/1996,"3,808.30","3,808.30","3,808.30","3,808.30",-0.12%
07/06/1996,"3,813.00","3,813.00","3,813.00","3,813.00",-0.14%
06/06/1996,"3,818.20","3,818.20","3,818.20","3,818.20",-0.63%
05/06/1996,"3,842.30","3,842.30","3,842.30","3,842.30",0.72%
04/06/1996,"3,815.00","3,815.00","3,815.00","3,815.00",0.71%
03/06/1996,"3,788.20","3,788.20","3,788.20","3,788.20",-0.16%
31/05/1996,"3,794.20","3,794.20","3,794.20","3,794.20",-0.39%
30/05/1996,"3,809.10","3,809.10","3,809.10","3,809.10",0.50%
29/05/1996,"3,790.10","3,790.10","3,790.10","3,790.10",-0.57%
28/05/1996,"3,812.00","3,812.00","3,812.00","3,812.00",-0.89%
24/05/1996,"3,846.10","3,846.10","3,846.10","3,846.10",0.36%
23/05/1996,"3,832.20","3,832.20","3,832.20","3,832.20",-0.35%
22/05/1996,"3,845.60","3,845.60","3,845.60","3,845.60",0.73%
21/05/1996,"3,817.70","3,817.70","3,817.70","3,817.70",-0.01%
20/05/1996,"3,818.10","3,818.10","3,818.10","3,818.10",0.65%
17/05/1996,"3,793.60","3,793.60","3,793.60","3,793.60",0.66%
16/05/1996,"3,768.60","3,768.60","3,768.60","3,768.60",-0.06%
15/05/1996,"3,771.00","3,771.00","3,771.00","3,771.00",0.03%
14/05/1996,"3,769.80","3,769.80","3,769.80","3,769.80",0.62%
13/05/1996,"3,746.60","3,746.60","3,746.60","3,746.60",1.23%
10/05/1996,"3,701.00","3,701.00","3,701.00","3,701.00",0.98%
09/05/1996,"3,665.00","3,665.00","3,665.00","3,665.00",0.18%
08/05/1996,"3,658.30","3,658.30","3,658.30","3,658.30",0.77%
07/05/1996,"3,630.30","3,630.30","3,630.30","3,630.30",-0.41%
06/05/1996,"3,645.20","3,645.20","3,645.20","3,645.20",-0.19%
03/05/1996,"3,652.20","3,652.20","3,652.20","3,652.20",-0.23%
02/05/1996,"3,660.70","3,660.70","3,660.70","3,660.70",-1.51%
01/05/1996,"3,717.00","3,717.00","3,717.00","3,717.00",0.08%
30/04/1996,"3,713.90","3,713.90","3,713.90","3,713.90",0.00%
29/04/1996,"3,713.90","3,713.90","3,713.90","3,713.90",0.12%
26/04/1996,"3,709.50","3,709.50","3,709.50","3,709.50",0.15%
25/04/1996,"3,703.90","3,703.90","3,703.90","3,703.90",0.38%
24/04/1996,"3,689.80","3,689.80","3,689.80","3,689.80",-0.18%
23/04/1996,"3,696.60","3,696.60","3,696.60","3,696.60",0.51%
22/04/1996,"3,677.80","3,677.80","3,677.80","3,677.80",0.41%
19/04/1996,"3,662.70","3,662.70","3,662.70","3,662.70",0.29%
18/04/1996,"3,652.10","3,652.10","3,652.10","3,652.10",0.24%
17/04/1996,"3,643.30","3,643.30","3,643.30","3,643.30",-0.50%
16/04/1996,"3,661.50","3,661.50","3,661.50","3,661.50",0.31%
15/04/1996,"3,650.10","3,650.10","3,650.10","3,650.10",0.81%
12/04/1996,"3,620.60","3,620.60","3,620.60","3,620.60",0.89%
11/04/1996,"3,588.50","3,588.50","3,588.50","3,588.50",-0.45%
10/04/1996,"3,604.90","3,604.90","3,604.90","3,604.90",-1.22%
09/04/1996,"3,649.30","3,649.30","3,649.30","3,649.30",-0.15%
08/04/1996,"3,654.80","3,654.80","3,654.80","3,654.80",-1.78%
04/04/1996,"3,721.10","3,721.10","3,721.10","3,721.10",0.03%
03/04/1996,"3,719.90","3,719.90","3,719.90","3,719.90",0.06%
02/04/1996,"3,717.70","3,717.70","3,717.70","3,717.70",0.19%
01/04/1996,"3,710.80","3,710.80","3,710.80","3,710.80",1.16%
29/03/1996,"3,668.20","3,668.20","3,668.20","3,668.20",-0.39%
28/03/1996,"3,682.60","3,682.60","3,682.60","3,682.60",0.05%
27/03/1996,"3,680.60","3,680.60","3,680.60","3,680.60",-0.55%
26/03/1996,"3,701.10","3,701.10","3,701.10","3,701.10",0.36%
25/03/1996,"3,687.80","3,687.80","3,687.80","3,687.80",0.00%
22/03/1996,"3,687.80","3,687.80","3,687.80","3,687.80",0.20%
21/03/1996,"3,680.30","3,680.30","3,680.30","3,680.30",-0.04%
20/03/1996,"3,681.80","3,681.80","3,681.80","3,681.80",-0.10%
19/03/1996,"3,685.50","3,685.50","3,685.50","3,685.50",-0.07%
18/03/1996,"3,687.90","3,687.90","3,687.90","3,687.90",1.57%
15/03/1996,"3,630.90","3,630.90","3,630.90","3,630.90",0.00%
14/03/1996,"3,631.00","3,631.00","3,631.00","3,631.00",0.45%
13/03/1996,"3,614.70","3,614.70","3,614.70","3,614.70",0.14%
12/03/1996,"3,609.80","3,609.80","3,609.80","3,609.80",-0.40%
11/03/1996,"3,624.20","3,624.20","3,624.20","3,624.20",0.89%
08/03/1996,"3,592.30","3,592.30","3,592.30","3,592.30",-2.97%
07/03/1996,"3,702.30","3,702.30","3,702.30","3,702.30",0.19%
06/03/1996,"3,695.30","3,695.30","3,695.30","3,695.30",-0.36%
05/03/1996,"3,708.70","3,708.70","3,708.70","3,708.70",0.54%
04/03/1996,"3,688.90","3,688.90","3,688.90","3,688.90",1.07%
01/03/1996,"3,649.80","3,649.80","3,649.80","3,649.80",0.69%
29/02/1996,"3,624.70","3,624.70","3,624.70","3,624.70",-0.53%
28/02/1996,"3,643.90","3,643.90","3,643.90","3,643.90",-0.28%
27/02/1996,"3,654.20","3,654.20","3,654.20","3,654.20",-0.39%
26/02/1996,"3,668.60","3,668.60","3,668.60","3,668.60",-1.14%
23/02/1996,"3,710.80","3,710.80","3,710.80","3,710.80",0.03%
22/02/1996,"3,709.80","3,709.80","3,709.80","3,709.80",1.50%
21/02/1996,"3,654.90","3,654.90","3,654.90","3,654.90",0.99%
20/02/1996,"3,619.10","3,619.10","3,619.10","3,619.10",-1.13%
16/02/1996,"3,660.50","3,660.50","3,660.50","3,660.50",-0.45%
15/02/1996,"3,677.10","3,677.10","3,677.10","3,677.10",-0.45%
14/02/1996,"3,693.90","3,693.90","3,693.90","3,693.90",-0.55%
13/02/1996,"3,714.40","3,714.40","3,714.40","3,714.40",-0.12%
12/02/1996,"3,718.80","3,718.80","3,718.80","3,718.80",0.65%
09/02/1996,"3,694.90","3,694.90","3,694.90","3,694.90",0.08%
08/02/1996,"3,691.80","3,691.80","3,691.80","3,691.80",0.82%
07/02/1996,"3,661.90","3,661.90","3,661.90","3,661.90",0.47%
06/02/1996,"3,644.60","3,644.60","3,644.60","3,644.60",0.71%
05/02/1996,"3,619.00","3,619.00","3,619.00","3,619.00",0.64%
02/02/1996,"3,596.00","3,596.00","3,596.00","3,596.00",-0.34%
01/02/1996,"3,608.10","3,608.10","3,608.10","3,608.10",0.35%
31/01/1996,"3,595.40","3,595.40","3,595.40","3,595.40",0.82%
30/01/1996,"3,566.30","3,566.30","3,566.30","3,566.30",0.92%
29/01/1996,"3,533.70","3,533.70","3,533.70","3,533.70",0.41%
26/01/1996,"3,519.40","3,519.40","3,519.40","3,519.40",0.69%
25/01/1996,"3,495.20","3,495.20","3,495.20","3,495.20",-0.35%
24/01/1996,"3,507.50","3,507.50","3,507.50","3,507.50",0.97%
23/01/1996,"3,473.80","3,473.80","3,473.80","3,473.80",-0.05%
22/01/1996,"3,475.60","3,475.60","3,475.60","3,475.60",0.26%
19/01/1996,"3,466.70","3,466.70","3,466.70","3,466.70",0.52%
18/01/1996,"3,448.60","3,448.60","3,448.60","3,448.60",0.26%
17/01/1996,"3,439.50","3,439.50","3,439.50","3,439.50",-0.17%
16/01/1996,"3,445.20","3,445.20","3,445.20","3,445.20",1.10%
15/01/1996,"3,407.80","3,407.80","3,407.80","3,407.80",-0.20%
12/01/1996,"3,414.80","3,414.80","3,414.80","3,414.80",-0.10%
11/01/1996,"3,418.30","3,418.30","3,418.30","3,418.30",0.58%
10/01/1996,"3,398.50","3,398.50","3,398.50","3,398.50",-1.85%
09/01/1996,"3,462.70","3,462.70","3,462.70","3,462.70",-1.14%
08/01/1996,"3,502.70","3,502.70","3,502.70","3,502.70",0.33%
05/01/1996,"3,491.20","3,491.20","3,491.20","3,491.20",-0.16%
04/01/1996,"3,496.90","3,496.90","3,496.90","3,496.90",-0.57%
03/01/1996,"3,517.10","3,517.10","3,517.10","3,517.10",0.28%
02/01/1996,"3,507.40","3,507.40","3,507.40","3,507.40",0.67%
29/12/1995,"3,484.20","3,484.20","3,484.20","3,484.20",0.35%
28/12/1995,"3,471.90","3,471.90","3,471.90","3,471.90",0.07%
27/12/1995,"3,469.60","3,469.60","3,469.60","3,469.60",0.15%
26/12/1995,"3,464.40","3,464.40","3,464.40","3,464.40",0.40%
22/12/1995,"3,450.70","3,450.70","3,450.70","3,450.70",0.23%
21/12/1995,"3,442.90","3,442.90","3,442.90","3,442.90",0.62%
20/12/1995,"3,421.80","3,421.80","3,421.80","3,421.80",-0.64%
19/12/1995,"3,444.00","3,444.00","3,444.00","3,444.00",0.63%
18/12/1995,"3,422.30","3,422.30","3,422.30","3,422.30",-1.52%
15/12/1995,"3,475.20","3,475.20","3,475.20","3,475.20",-0.13%
14/12/1995,"3,479.80","3,479.80","3,479.80","3,479.80",-0.63%
13/12/1995,"3,501.70","3,501.70","3,501.70","3,501.70",0.42%
12/12/1995,"3,487.20","3,487.20","3,487.20","3,487.20",-0.11%
11/12/1995,"3,491.10","3,491.10","3,491.10","3,491.10",0.35%
08/12/1995,"3,479.00","3,479.00","3,479.00","3,479.00",0.08%
07/12/1995,"3,476.30","3,476.30","3,476.30","3,476.30",-0.62%
06/12/1995,"3,498.10","3,498.10","3,498.10","3,498.10",0.32%
05/12/1995,"3,487.10","3,487.10","3,487.10","3,487.10",0.67%
04/12/1995,"3,463.90","3,463.90","3,463.90","3,463.90",0.98%
01/12/1995,"3,430.40","3,430.40","3,430.40","3,430.40",0.26%
30/11/1995,"3,421.60","3,421.60","3,421.60","3,421.60",-0.12%
29/11/1995,"3,425.80","3,425.80","3,425.80","3,425.80",0.31%
28/11/1995,"3,415.20","3,415.20","3,415.20","3,415.20",0.55%
27/11/1995,"3,396.60","3,396.60","3,396.60","3,396.60",0.26%
24/11/1995,"3,387.80","3,387.80","3,387.80","3,387.80",0.22%
22/11/1995,"3,380.50","3,380.50","3,380.50","3,380.50",-0.16%
21/11/1995,"3,386.00","3,386.00","3,386.00","3,386.00",0.41%
20/11/1995,"3,372.20","3,372.20","3,372.20","3,372.20",-0.38%
17/11/1995,"3,384.90","3,384.90","3,384.90","3,384.90",0.52%
16/11/1995,"3,367.50","3,367.50","3,367.50","3,367.50",0.63%
15/11/1995,"3,346.30","3,346.30","3,346.30","3,346.30",0.64%
14/11/1995,"3,325.00","3,325.00","3,325.00","3,325.00",-0.37%
13/11/1995,"3,337.40","3,337.40","3,337.40","3,337.40",-0.05%
10/11/1995,"3,339.00","3,339.00","3,339.00","3,339.00",-0.06%
09/11/1995,"3,341.00","3,341.00","3,341.00","3,341.00",0.13%
08/11/1995,"3,336.50","3,336.50","3,336.50","3,336.50",0.82%
07/11/1995,"3,309.50","3,309.50","3,309.50","3,309.50",-0.20%
06/11/1995,"3,316.10","3,316.10","3,316.10","3,316.10",-0.21%
03/11/1995,"3,323.00","3,323.00","3,323.00","3,323.00",0.18%
02/11/1995,"3,316.90","3,316.90","3,316.90","3,316.90",0.86%
01/11/1995,"3,288.60","3,288.60","3,288.60","3,288.60",0.46%
31/10/1995,"3,273.70","3,273.70","3,273.70","3,273.70",-0.17%
30/10/1995,"3,279.30","3,279.30","3,279.30","3,279.30",0.49%
27/10/1995,"3,263.40","3,263.40","3,263.40","3,263.40",0.35%
26/10/1995,"3,252.10","3,252.10","3,252.10","3,252.10",-1.01%
25/10/1995,"3,285.40","3,285.40","3,285.40","3,285.40",-0.70%
24/10/1995,"3,308.50","3,308.50","3,308.50","3,308.50",0.18%
23/10/1995,"3,302.40","3,302.40","3,302.40","3,302.40",-0.48%
20/10/1995,"3,318.30","3,318.30","3,318.30","3,318.30",-0.49%
19/10/1995,"3,334.80","3,334.80","3,334.80","3,334.80",0.35%
18/10/1995,"3,323.20","3,323.20","3,323.20","3,323.20",0.06%
17/10/1995,"3,321.20","3,321.20","3,321.20","3,321.20",0.35%
16/10/1995,"3,309.50","3,309.50","3,309.50","3,309.50",-0.21%
13/10/1995,"3,316.40","3,316.40","3,316.40","3,316.40",0.41%
12/10/1995,"3,302.90","3,302.90","3,302.90","3,302.90",0.60%
11/10/1995,"3,283.20","3,283.20","3,283.20","3,283.20",0.35%
10/10/1995,"3,271.60","3,271.60","3,271.60","3,271.60",-0.30%
09/10/1995,"3,281.60","3,281.60","3,281.60","3,281.60",-0.65%
06/10/1995,"3,303.00","3,303.00","3,303.00","3,303.00",0.12%
05/10/1995,"3,299.10","3,299.10","3,299.10","3,299.10",0.09%
04/10/1995,"3,296.20","3,296.20","3,296.20","3,296.20",-0.12%
03/10/1995,"3,300.00","3,300.00","3,300.00","3,300.00",0.01%
02/10/1995,"3,299.80","3,299.80","3,299.80","3,299.80",-0.38%
29/09/1995,"3,312.30","3,312.30","3,312.30","3,312.30",-0.01%
28/09/1995,"3,312.60","3,312.60","3,312.60","3,312.60",0.63%
27/09/1995,"3,291.80","3,291.80","3,291.80","3,291.80",-0.16%
26/09/1995,"3,297.10","3,297.10","3,297.10","3,297.10",0.02%
25/09/1995,"3,296.50","3,296.50","3,296.50","3,296.50",-0.04%
22/09/1995,"3,297.70","3,297.70","3,297.70","3,297.70",-0.27%
21/09/1995,"3,306.50","3,306.50","3,306.50","3,306.50",-0.51%
20/09/1995,"3,323.60","3,323.60","3,323.60","3,323.60",0.39%
19/09/1995,"3,310.70","3,310.70","3,310.70","3,310.70",0.18%
18/09/1995,"3,304.90","3,304.90","3,304.90","3,304.90",-0.14%
15/09/1995,"3,309.60","3,309.60","3,309.60","3,309.60",0.08%
14/09/1995,"3,306.90","3,306.90","3,306.90","3,306.90",0.76%
13/09/1995,"3,281.90","3,281.90","3,281.90","3,281.90",0.34%
12/09/1995,"3,270.90","3,270.90","3,270.90","3,270.90",0.47%
11/09/1995,"3,255.60","3,255.60","3,255.60","3,255.60",0.16%
08/09/1995,"3,250.30","3,250.30","3,250.30","3,250.30",0.37%
07/09/1995,"3,238.20","3,238.20","3,238.20","3,238.20",-0.05%
06/09/1995,"3,239.70","3,239.70","3,239.70","3,239.70",0.30%
05/09/1995,"3,230.00","3,230.00","3,230.00","3,230.00",0.74%
01/09/1995,"3,206.30","3,206.30","3,206.30","3,206.30",0.41%
31/08/1995,"3,193.30","3,193.30","3,193.30","3,193.30",0.20%
30/08/1995,"3,186.90","3,186.90","3,186.90","3,186.90",0.14%
29/08/1995,"3,182.30","3,182.30","3,182.30","3,182.30",0.09%
28/08/1995,"3,179.40","3,179.40","3,179.40","3,179.40",-0.05%
25/08/1995,"3,181.10","3,181.10","3,181.10","3,181.10",0.50%
24/08/1995,"3,165.20","3,165.20","3,165.20","3,165.20",0.11%
23/08/1995,"3,161.70","3,161.70","3,161.70","3,161.70",-0.38%
22/08/1995,"3,173.80","3,173.80","3,173.80","3,173.80",0.08%
21/08/1995,"3,171.20","3,171.20","3,171.20","3,171.20",0.04%
18/08/1995,"3,169.90","3,169.90","3,169.90","3,169.90",0.05%
17/08/1995,"3,168.20","3,168.20","3,168.20","3,168.20",-0.07%
16/08/1995,"3,170.40","3,170.40","3,170.40","3,170.40",0.20%
15/08/1995,"3,164.00","3,164.00","3,164.00","3,164.00",-0.17%
14/08/1995,"3,169.50","3,169.50","3,169.50","3,169.50",0.67%
11/08/1995,"3,148.50","3,148.50","3,148.50","3,148.50",-0.50%
10/08/1995,"3,164.20","3,164.20","3,164.20","3,164.20",-0.27%
09/08/1995,"3,172.80","3,172.80","3,172.80","3,172.80",-0.18%
08/08/1995,"3,178.40","3,178.40","3,178.40","3,178.40",0.02%
07/08/1995,"3,177.80","3,177.80","3,177.80","3,177.80",0.21%
04/08/1995,"3,171.20","3,171.20","3,171.20","3,171.20",-0.01%
03/08/1995,"3,171.40","3,171.40","3,171.40","3,171.40",-0.08%
02/08/1995,"3,173.80","3,173.80","3,173.80","3,173.80",-0.04%
01/08/1995,"3,175.10","3,175.10","3,175.10","3,175.10",-0.35%
31/07/1995,"3,186.10","3,186.10","3,186.10","3,186.10",-0.02%
28/07/1995,"3,186.70","3,186.70","3,186.70","3,186.70",-0.25%
27/07/1995,"3,194.60","3,194.60","3,194.60","3,194.60",0.62%
26/07/1995,"3,175.00","3,175.00","3,175.00","3,175.00",0.12%
25/07/1995,"3,171.30","3,171.30","3,171.30","3,171.30",0.65%
24/07/1995,"3,150.90","3,150.90","3,150.90","3,150.90",0.45%
21/07/1995,"3,136.90","3,136.90","3,136.90","3,136.90",0.11%
20/07/1995,"3,133.60","3,133.60","3,133.60","3,133.60",0.49%
19/07/1995,"3,118.30","3,118.30","3,118.30","3,118.30",-1.16%
18/07/1995,"3,155.00","3,155.00","3,155.00","3,155.00",-0.54%
17/07/1995,"3,172.20","3,172.20","3,172.20","3,172.20",0.37%
14/07/1995,"3,160.50","3,160.50","3,160.50","3,160.50",-0.30%
13/07/1995,"3,169.90","3,169.90","3,169.90","3,169.90",-0.05%
12/07/1995,"3,171.40","3,171.40","3,171.40","3,171.40",0.92%
11/07/1995,"3,142.40","3,142.40","3,142.40","3,142.40",-0.28%
10/07/1995,"3,151.30","3,151.30","3,151.30","3,151.30",0.11%
07/07/1995,"3,147.90","3,147.90","3,147.90","3,147.90",0.43%
06/07/1995,"3,134.40","3,134.40","3,134.40","3,134.40",1.10%
05/07/1995,"3,100.30","3,100.30","3,100.30","3,100.30",0.07%
03/07/1995,"3,098.00","3,098.00","3,098.00","3,098.00",0.40%
30/06/1995,"3,085.80","3,085.80","3,085.80","3,085.80",0.20%
29/06/1995,"3,079.70","3,079.70","3,079.70","3,079.70",-0.15%
28/06/1995,"3,084.20","3,084.20","3,084.20","3,084.20",0.32%
27/06/1995,"3,074.30","3,074.30","3,074.30","3,074.30",-0.25%
26/06/1995,"3,082.00","3,082.00","3,082.00","3,082.00",-0.92%
23/06/1995,"3,110.50","3,110.50","3,110.50","3,110.50",-0.26%
